"send_country","post_city","post_country","post_type","post_title"
"Japan","Brisbane","Australia","Consulate / Consulate-General","Consulate-General"
"Japan","Melbourne","Australia","Consulate / Consulate-General","Consulate-General"
"Japan","Perth","Australia","Consulate / Consulate-General","Consulate-General"
"Japan","Sydney","Australia","Consulate / Consulate-General","Consulate-General"
"Japan","Curitiba","Brazil","Consulate / Consulate-General","Consulate-General"
"Japan","Manaus","Brazil","Consulate / Consulate-General","Consulate-General"
"Japan","Recife","Brazil","Consulate / Consulate-General","Consulate-General"
"Japan","Rio de Janeiro","Brazil","Consulate / Consulate-General","Consulate-General"
"Japan","Sao Paolo","Brazil","Consulate / Consulate-General","Consulate-General"
"Japan","Calgary","Canada","Consulate / Consulate-General","Consulate-General"
"Japan","Montreal","Canada","Consulate / Consulate-General","Consulate-General"
"Japan","Toronto","Canada","Consulate / Consulate-General","Consulate-General"
"Japan","Vancouver","Canada","Consulate / Consulate-General","Consulate-General"
"Japan","Chongqing","China","Consulate / Consulate-General","Consulate-General"
"Japan","Guangzhou","China","Consulate / Consulate-General","Consulate-General"
"Japan","Hong Kong","China","Consulate / Consulate-General","Consulate-General"
"Japan","Qingdao","China","Consulate / Consulate-General","Consulate-General"
"Japan","Shanghai","China","Consulate / Consulate-General","Consulate-General"
"Japan","Shenyang","China","Consulate / Consulate-General","Consulate-General"
"Japan","Marseille","France","Consulate / Consulate-General","Consulate-General"
"Japan","Strasbourg","France","Consulate / Consulate-General","Consulate-General"
"Japan","Dusseldorf","Germany","Consulate / Consulate-General","Consulate-General"
"Japan","Frankfurt","Germany","Consulate / Consulate-General","Consulate-General"
"Japan","Hamburg","Germany","Consulate / Consulate-General","Consulate-General"
"Japan","Munich","Germany","Consulate / Consulate-General","Consulate-General"
"Japan","Hagatna","Guam (US territory)","Consulate / Consulate-General","Consulate-General"
"Japan","Bengalaru","India","Consulate / Consulate-General","Consulate-General"
"Japan","Chennai","India","Consulate / Consulate-General","Consulate-General"
"Japan","Kolkata","India","Consulate / Consulate-General","Consulate-General"
"Japan","Mumbai","India","Consulate / Consulate-General","Consulate-General"
"Japan","Denpasar","Indonesia","Consulate / Consulate-General","Consulate-General"
"Japan","Medan","Indonesia","Consulate / Consulate-General","Consulate-General"
"Japan","Surabaya","Indonesia","Consulate / Consulate-General","Consulate-General"
"Japan","Milan","Italy","Consulate / Consulate-General","Consulate-General"
"Japan","Busan","Korea Republic of (South Korea)","Consulate / Consulate-General","Consulate-General"
"Japan","Jeju","Korea Republic of (South Korea)","Consulate / Consulate-General","Consulate-General"
"Japan","Penang","Malaysia","Consulate / Consulate-General","Consulate-General"
"Japan","Leon","Mexico","Consulate / Consulate-General","Consulate-General"
"Japan","Auckland","New Zealand","Consulate / Consulate-General","Consulate-General"
"Japan","Karachi","Pakistan","Consulate / Consulate-General","Consulate-General"
"Japan","Davao City","Philippines","Consulate / Consulate-General","Consulate-General"
"Japan","Khabarovsk","Russian Federation","Consulate / Consulate-General","Consulate-General"
"Japan","St. Petersburg","Russian Federation","Consulate / Consulate-General","Consulate-General"
"Japan","Vladivostok","Russian Federation","Consulate / Consulate-General","Consulate-General"
"Japan","Yuzhno-Sakhalinsk","Russian Federation","Consulate / Consulate-General","Consulate-General"
"Japan","Jeddah","Saudi Arabia","Consulate / Consulate-General","Consulate-General"
"Japan","Barcelona","Spain","Consulate / Consulate-General","Consulate-General"
"Japan","Chiang Mai","Thailand","Consulate / Consulate-General","Consulate-General"
"Japan","Istanbul","Turkey","Consulate / Consulate-General","Consulate-General"
"Japan","Dubai","United Arab Emirates","Consulate / Consulate-General","Consulate-General"
"Japan","Edinburgh","United Kingdom","Consulate / Consulate-General","Consulate-General"
"Japan","Atlanta","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Boston","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Chicago","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Denver","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Detroit","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Honolulu","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Houston","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Los Angeles","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Miami","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Nashville","United States","Consulate / Consulate-General","Consulate-General"
"Japan","New York","United States","Consulate / Consulate-General","Consulate-General"
"Japan","San Francisco","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Seattle","United States","Consulate / Consulate-General","Consulate-General"
"Japan","Ho Chi Minh City","Vietnam","Consulate / Consulate-General","Consulate-General"
"Japan","Vienna","Austria","Permanent Mission","Mission to UN"
"Japan","Brussels","Belgium","Permanent Mission","Mission to EU"
"Japan","Montreal","Canada","Permanent Mission","Mission to ICAO"
"Japan","Addis Ababa","Ethiopia","Permanent Mission","Mission to AU"
"Japan","Paris","France","Permanent Mission","Mission to OECD"
"Japan","Paris","France","Permanent Mission","Mission to UNESCO"
"Japan","Jakarta","Indonesia","Permanent Mission","Mission to ASEAN"
"Japan","Geneva","Switzerland","Permanent Mission","Mission to CoD"
"Japan","Geneva","Switzerland","Permanent Mission","Mission to UN"
"Japan","New York","United States","Permanent Mission","Mission to UN"
"Japan","Cairns","Australia","Other","Consular Office"
"Japan","Santa Cruz","Bolivia Plurinational State of","Other","Consular Office"
"Japan","Belem","Brazil","Other","Consular Office"
"Japan","Siem Reap","Cambodia","Other","Consular Office"
"Japan","Dalian","China","Other","Consular Office"
"Japan","Lyon","France","Other","Consular Office"
"Japan","Makassar","Indonesia","Other","Consular Office"
"Japan","Erbil","Iraq","Other","Consular Office"
"Japan","Kota Kinabalu","Malaysia","Other","Consular Office"
"Japan","Christchurch","New Zealand","Other","Consular Office"
"Japan","Ramallah","Palestine*","Other","Representative Office"
"Japan","Encarnacion","Paraguay","Other","Consular Office"
"Japan","Cebu","Philippines","Other","Consular Office"
"Japan","Cape Town","South Africa","Other","Office of Consul"
"Japan","Las Palmas","Spain","Other","Consular Office"
"Japan","Geneva","Switzerland","Other","Consular Office"
"Japan","Kaohsiung","Taiwan*","Other","Representative Office"
"Japan","Taipei","Taiwan*","Other","Representative Office"
"Japan","Anchorage","United States","Other","Consular Office"
"Japan","Portland","United States","Other","Consular Office"
"Japan","Saipan","United States","Other","Consular Office"
"Korea Democratic People's Republic of (North Korea)","Algiers","Algeria","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Luanda","Angola","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Vienna","Austria","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Brasilia","Brazil","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Sofia","Bulgaria","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Phnom Penh","Cambodia","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Beijing","China","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Havana","Cuba","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Prague","Czech Republic","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Kinshasa","Democratic Republic of The Congo","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Cairo","Egypt","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Malabo","Equatorial Guinea","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Berlin","Germany","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Conakry","Guinea","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","New Delhi","India","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Jakarta","Indonesia","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Tehran","Iran Islamic Republic of","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Rome","Italy","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Kuwait City","Kuwait","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Vientiane","Lao People's Democratic Republic","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Tripoli","Libya","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Kuala Lumpur","Malaysia","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Mexico City","Mexico","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Ulaanbaatar","Mongolia","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Yangon","Myanmar","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Kathmandu","Nepal","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Abuja","Nigeria","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Islamabad","Pakistan","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Lima","Peru","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Warsaw","Poland","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Bucharest","Romania","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Moscow","Russian Federation","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Dakar","Senegal","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Singapore","Singapore","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Pretoria","South Africa","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Madrid","Spain","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Stockholm","Sweden","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Bern","Switzerland","Embassy / High Commission","Embassy & Mission to UN"
"Korea Democratic People's Republic of (North Korea)","Damascus","Syrian Arab Republic","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Dar Es Salaam","Tanzania United Republic of","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Bangkok","Thailand","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Kampala","Uganda","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","London","United Kingdom","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Caracas","Venezuela Bolivarian Republic of","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Hanoi","Vietnam","Embassy / High Commission","Embassy"
"Korea Democratic People's Republic of (North Korea)","Hong Kong","China","Consulate / Consulate-General","Consulate-General"
"Korea Democratic People's Republic of (North Korea)","Shenyang","China","Consulate / Consulate-General","Consulate-General"
"Korea Democratic People's Republic of (North Korea)","Vladivostok","Russian Federation","Consulate / Consulate-General","Consulate-General"
"Korea Democratic People's Republic of (North Korea)","Paris","France","Permanent Mission","Mission to UNESCO"
"Korea Democratic People's Republic of (North Korea)","New York","United States","Permanent Mission","Mission to UN"
"Korea Republic of (South Korea)","Kabul","Afghanistan","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Algiers","Algeria","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Luanda","Angola","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Canberra","Australia","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Vienna","Austria","Embassy / High Commission","Embassy & Permanent Mission"
"Korea Republic of (South Korea)","Baku","Azerbaijan","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Manama","Bahrain","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Minsk","Belarus","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Brussels","Belgium","Embassy / High Commission","Embassy & Permanent Mission"
"Korea Republic of (South Korea)","La Paz","Bolivia Plurinational State of","Embassy / High Commission","Embassy"
"Korea Republic of (South Korea)","Brasilia","Brazil","Embassy / High Commission","Embassy"
